20.1098,0.3510,0.3438,0.9390
20.1336,0.3514,0.3442,0.9389
20.4148,0.3563,0.3488,0.9372
20.7013,0.3613,0.3535,0.9354
20.8531,0.3640,0.3560,0.9345
21.2631,0.3711,0.3627,0.9319
21.2793,0.3714,0.3629,0.9318
21.2859,0.3715,0.3630,0.9318
21.6131,0.3772,0.3683,0.9297
21.6239,0.3774,0.3685,0.9296
21.6558,0.3780,0.3690,0.9294
21.9757,0.3835,0.3742,0.9273
22.1203,0.3861,0.3766,0.9264
22.1937,0.3874,0.3777,0.9259
22.3469,0.3900,0.3802,0.9249
22.3629,0.3903,0.3805,0.9248
22.6548,0.3954,0.3852,0.9228
22.9605,0.4007,0.3901,0.9208
22.9875,0.4012,0.3905,0.9206
23.0221,0.4018,0.3911,0.9204
23.2098,0.4051,0.3941,0.9191
23.2918,0.4065,0.3954,0.9185
23.6050,0.4120,0.4004,0.9163
23.7308,0.4142,0.4024,0.9154
23.8076,0.4155,0.4037,0.9149
23.8151,0.4157,0.4038,0.9149
23.9583,0.4182,0.4061,0.9138
24.0122,0.4191,0.4069,0.9135
24.0127,0.4191,0.4069,0.9135
24.0261,0.4193,0.4072,0.9134
24.0354,0.4195,0.4073,0.9133
24.3169,0.4244,0.4118,0.9113
24.5539,0.4285,0.4155,0.9096
24.7374,0.4317,0.4185,0.9082
24.7604,0.4322,0.4188,0.9081
25.3575,0.4426,0.4283,0.9037
25.4066,0.4434,0.4290,0.9033
25.5658,0.4462,0.4315,0.9021
25.6355,0.4474,0.4326,0.9016
25.7919,0.4502,0.4351,0.9004
25.9200,0.4524,0.4371,0.8994
26.1312,0.4561,0.4404,0.8978
26.1851,0.4570,0.4413,0.8974
26.2652,0.4584,0.4425,0.8968
26.8579,0.4688,0.4518,0.8921
26.9340,0.4701,0.4530,0.8915
26.9936,0.4711,0.4539,0.8911
27.2557,0.4757,0.4580,0.8890
27.3531,0.4774,0.4595,0.8882
27.4944,0.4799,0.4617,0.8871
28.3704,0.4952,0.4752,0.8799
28.5649,0.4986,0.4782,0.8783
28.6064,0.4993,0.4788,0.8779
28.7972,0.5026,0.4817,0.8763
28.8356,0.5033,0.4823,0.8760
29.2541,0.5106,0.4887,0.8725
29.4304,0.5137,0.4914,0.8710
29.4368,0.5138,0.4915,0.8709
29.4609,0.5142,0.4918,0.8707
29.7067,0.5185,0.4956,0.8686
29.7356,0.5190,0.4960,0.8683
30.1605,0.5264,0.5024,0.8646
30.2554,0.5281,0.5039,0.8638
30.3559,0.5298,0.5054,0.8629
30.8832,0.5390,0.5133,0.8582
30.9062,0.5394,0.5136,0.8580
30.9408,0.5400,0.5142,0.8577
30.9845,0.5408,0.5148,0.8573
31.0534,0.5420,0.5158,0.8567
31.9617,0.5578,0.5294,0.8484
32.2385,0.5627,0.5334,0.8458
32.6706,0.5702,0.5398,0.8418
32.9413,0.5749,0.5438,0.8392
33.1620,0.5788,0.5470,0.8371
33.2517,0.5804,0.5483,0.8363
33.9125,0.5919,0.5579,0.8299
34.2711,0.5981,0.5631,0.8264
34.3689,0.5998,0.5645,0.8254
34.5412,0.6029,0.5670,0.8237
34.9108,0.6093,0.5723,0.8200
35.0454,0.6117,0.5742,0.8187
35.2348,0.6150,0.5769,0.8168
35.2754,0.6157,0.5775,0.8164
35.2854,0.6158,0.5777,0.8163
35.3972,0.6178,0.5792,0.8152
35.4128,0.6181,0.5795,0.8150
35.4629,0.6189,0.5802,0.8145
35.6692,0.6225,0.5831,0.8124
36.1745,0.6314,0.5902,0.8072
36.3541,0.6345,0.5928,0.8054
36.4472,0.6361,0.5941,0.8044
36.5435,0.6378,0.5954,0.8034
36.6585,0.6398,0.5970,0.8022
36.7344,0.6411,0.5981,0.8014
37.1237,0.6479,0.6035,0.7973
37.2344,0.6499,0.6051,0.7962
37.3030,0.6511,0.6060,0.7954
37.4532,0.6537,0.6081,0.7939
38.1923,0.6666,0.6183,0.7859
38.3842,0.6699,0.6209,0.7839
38.4030,0.6703,0.6212,0.7837
38.6274,0.6742,0.6243,0.7812
38.8751,0.6785,0.6276,0.7785
39.4284,0.6882,0.6351,0.7724
39.6067,0.6913,0.6375,0.7704
40.0056,0.6982,0.6429,0.7660
40.0081,0.6983,0.6429,0.7660
40.0415,0.6989,0.6433,0.7656
40.6296,0.7091,0.6512,0.7589
40.6721,0.7099,0.6517,0.7585
40.6965,0.7103,0.6521,0.7582
41.0741,0.7169,0.6570,0.7539
41.0790,0.7170,0.6571,0.7538
41.2214,0.7194,0.6590,0.7522
41.3292,0.7213,0.6604,0.7509
41.5562,0.7253,0.6634,0.7483
41.7590,0.7288,0.6660,0.7460
41.8631,0.7306,0.6674,0.7447
42.3129,0.7385,0.6732,0.7395
42.5601,0.7428,0.6764,0.7366
42.7503,0.7461,0.6788,0.7343
42.8215,0.7474,0.6797,0.7335
42.8462,0.7478,0.6800,0.7332
43.3385,0.7564,0.6863,0.7273
43.4018,0.7575,0.6871,0.7266
43.9104,0.7664,0.6935,0.7204
44.1792,0.7711,0.6969,0.7172
44.2882,0.7730,0.6983,0.7158
44.3686,0.7744,0.6993,0.7149
44.5449,0.7775,0.7015,0.7127
44.5698,0.7779,0.7018,0.7124
44.6868,0.7799,0.7032,0.7110
44.9930,0.7853,0.7070,0.7072
45.1108,0.7873,0.7085,0.7057
45.1569,0.7881,0.7090,0.7052
45.4275,0.7929,0.7124,0.7018
45.6082,0.7960,0.7146,0.6996
45.8178,0.7997,0.7171,0.6969
45.9248,0.8015,0.7184,0.6956
45.9993,0.8028,0.7193,0.6947
46.4124,0.8100,0.7243,0.6895
46.8411,0.8175,0.7295,0.6840
46.9414,0.8193,0.7307,0.6827
47.0720,0.8216,0.7322,0.6811
47.0916,0.8219,0.7324,0.6808
47.2427,0.8245,0.7342,0.6789
47.4492,0.8281,0.7367,0.6762
48.4178,0.8451,0.7480,0.6637
48.5088,0.8466,0.7491,0.6625
48.5990,0.8482,0.7501,0.6613
48.7643,0.8511,0.7520,0.6592
48.7742,0.8513,0.7521,0.6590
48.8288,0.8522,0.7527,0.6583
49.0042,0.8553,0.7548,0.6560
49.0174,0.8555,0.7549,0.6558
49.5240,0.8644,0.7607,0.6491
49.5951,0.8656,0.7615,0.6482
49.7544,0.8684,0.7633,0.6461
49.8866,0.8707,0.7648,0.6443
50.3777,0.8793,0.7703,0.6377
51.0577,0.8911,0.7778,0.6285
51.3318,0.8959,0.7808,0.6248
51.9476,0.9067,0.7874,0.6164
52.0509,0.9085,0.7886,0.6150
52.1314,0.9099,0.7894,0.6139
52.4844,0.9160,0.7932,0.6090
52.9247,0.9237,0.7978,0.6029
53.0662,0.9262,0.7993,0.6009
53.1336,0.9274,0.8000,0.6000
53.1482,0.9276,0.8002,0.5997
53.2428,0.9293,0.8012,0.5984
53.5133,0.9340,0.8040,0.5946
53.6933,0.9371,0.8059,0.5921
53.8940,0.9406,0.8079,0.5893
53.8950,0.9406,0.8079,0.5893
53.9741,0.9420,0.8088,0.5882
53.9850,0.9422,0.8089,0.5880
54.3956,0.9494,0.8131,0.5822
54.5137,0.9514,0.8143,0.5805
54.6267,0.9534,0.8154,0.5789
54.6611,0.9540,0.8157,0.5784
55.1164,0.9620,0.8203,0.5719
55.2304,0.9640,0.8215,0.5703
55.3394,0.9659,0.8225,0.5687
55.4618,0.9680,0.8237,0.5670
55.5117,0.9689,0.8242,0.5662
55.6851,0.9719,0.8260,0.5637
55.7775,0.9735,0.8269,0.5624
55.8205,0.9743,0.8273,0.5618
55.8997,0.9756,0.8281,0.5606
56.3041,0.9827,0.8320,0.5548
56.3223,0.9830,0.8322,0.5545
56.4832,0.9858,0.8337,0.5522
56.6045,0.9879,0.8349,0.5504
56.6236,0.9883,0.8351,0.5501
56.7832,0.9911,0.8366,0.5478
56.9880,0.9946,0.8386,0.5448
57.0731,0.9961,0.8394,0.5436
57.1001,0.9966,0.8396,0.5432
57.1400,0.9973,0.8400,0.5426
57.2428,0.9991,0.8410,0.5411
57.4386,1.0025,0.8428,0.5382
57.8265,1.0093,0.8464,0.5325
57.9349,1.0112,0.8474,0.5309
58.0568,1.0133,0.8486,0.5291
58.0682,1.0135,0.8487,0.5289
58.7625,1.0256,0.8550,0.5186
59.1729,1.0328,0.8587,0.5124
59.3537,1.0359,0.8603,0.5097
59.4397,1.0374,0.8611,0.5084
59.5116,1.0387,0.8617,0.5074
59.8398,1.0444,0.8646,0.5024
60.2876,1.0522,0.8685,0.4956
60.3546,1.0534,0.8691,0.4946
60.4766,1.0555,0.8702,0.4928
60.8993,1.0629,0.8738,0.4863
61.0018,1.0647,0.8746,0.4848
61.5293,1.0739,0.8791,0.4767
61.5816,1.0748,0.8795,0.4759
62.0777,1.0835,0.8836,0.4683
62.3616,1.0884,0.8859,0.4639
62.8604,1.0971,0.8899,0.4562
62.9367,1.0985,0.8905,0.4550
63.2047,1.1031,0.8926,0.4508
63.3928,1.1064,0.8941,0.4479
63.5419,1.1090,0.8953,0.4455
63.9831,1.1167,0.8987,0.4386
64.0255,1.1175,0.8990,0.4380
64.1683,1.1199,0.9001,0.4357
64.5144,1.1260,0.9027,0.4303
64.9317,1.1333,0.9058,0.4237
65.1216,1.1366,0.9072,0.4207
65.2256,1.1384,0.9080,0.4190
65.3588,1.1407,0.9089,0.4169
65.6502,1.1458,0.9110,0.4123
65.7914,1.1483,0.9121,0.4101
65.8917,1.1500,0.9128,0.4085
65.9119,1.1504,0.9129,0.4081
66.0732,1.1532,0.9141,0.4056
66.3244,1.1576,0.9158,0.4016
66.3480,1.1580,0.9160,0.4012
66.5815,1.1621,0.9176,0.3974
66.8631,1.1670,0.9196,0.3929
66.9825,1.1691,0.9204,0.3910
67.2443,1.1736,0.9222,0.3868
67.3004,1.1746,0.9225,0.3859
67.7978,1.1833,0.9259,0.3779
67.8180,1.1836,0.9260,0.3776
67.8963,1.1850,0.9265,0.3763
67.9212,1.1854,0.9267,0.3759
67.9273,1.1856,0.9267,0.3758
67.9451,1.1859,0.9268,0.3755
69.6757,1.2161,0.9377,0.3473
69.6985,1.2165,0.9379,0.3470
69.7869,1.2180,0.9384,0.3455
70.2011,1.2252,0.9409,0.3387
70.2476,1.2261,0.9412,0.3380
70.2951,1.2269,0.9414,0.3372
70.4059,1.2288,0.9421,0.3354
70.5685,1.2317,0.9430,0.3327
70.6608,1.2333,0.9436,0.3312
70.6811,1.2336,0.9437,0.3308
70.9008,1.2375,0.9450,0.3272
71.0196,1.2395,0.9456,0.3252
71.0691,1.2404,0.9459,0.3244
71.1374,1.2416,0.9463,0.3233
71.1943,1.2426,0.9466,0.3224
71.2966,1.2444,0.9472,0.3207
71.3406,1.2451,0.9474,0.3199
71.4179,1.2465,0.9479,0.3187
71.4221,1.2466,0.9479,0.3186
71.4800,1.2476,0.9482,0.3176
71.4990,1.2479,0.9483,0.3173
71.6499,1.2505,0.9492,0.3148
71.7399,1.2521,0.9496,0.3133
71.9236,1.2553,0.9506,0.3103
72.0035,1.2567,0.9511,0.3090
72.0754,1.2580,0.9515,0.3078
72.2086,1.2603,0.9522,0.3056
72.4597,1.2647,0.9535,0.3014
72.7487,1.2697,0.9550,0.2966
72.9633,1.2734,0.9561,0.2930
72.9689,1.2735,0.9561,0.2929
73.1440,1.2766,0.9570,0.2900
73.1652,1.2770,0.9571,0.2896
73.3621,1.2804,0.9581,0.2863
73.4880,1.2826,0.9588,0.2842
73.5213,1.2832,0.9589,0.2837
73.6778,1.2859,0.9597,0.2810
73.9671,1.2910,0.9611,0.2762
74.3835,1.2982,0.9631,0.2692
74.5740,1.3016,0.9640,0.2660
74.5943,1.3019,0.9641,0.2657
74.6724,1.3033,0.9644,0.2643
74.6758,1.3033,0.9644,0.2643
75.1166,1.3110,0.9665,0.2569
75.5742,1.3190,0.9685,0.2491
75.7517,1.3221,0.9692,0.2461
75.7572,1.3222,0.9693,0.2460
75.9375,1.3254,0.9700,0.2430
76.0501,1.3273,0.9705,0.2411
76.4450,1.3342,0.9721,0.2344
76.6025,1.3370,0.9728,0.2317
76.7860,1.3402,0.9735,0.2286
77.0975,1.3456,0.9748,0.2233
77.2879,1.3489,0.9755,0.2201
77.3154,1.3494,0.9756,0.2196
77.3458,1.3499,0.9757,0.2191
77.5365,1.3533,0.9764,0.2158
77.7815,1.3575,0.9773,0.2116
77.8913,1.3595,0.9778,0.2098
78.1862,1.3646,0.9788,0.2047
78.5080,1.3702,0.9800,0.1992
78.6116,1.3720,0.9803,0.1975
78.6295,1.3723,0.9804,0.1972
78.9015,1.3771,0.9813,0.1925
79.1100,1.3807,0.9820,0.1889
79.1700,1.3818,0.9822,0.1879
79.2416,1.3830,0.9824,0.1867
79.2827,1.3837,0.9826,0.1860
79.4639,1.3869,0.9831,0.1829
79.7239,1.3914,0.9840,0.1784
80.0580,1.3973,0.9850,0.1727
80.3010,1.4015,0.9857,0.1685
80.5049,1.4051,0.9863,0.1650
80.5112,1.4052,0.9863,0.1649
80.7218,1.4089,0.9869,0.1612
80.7996,1.4102,0.9871,0.1599
80.9139,1.4122,0.9875,0.1579
80.9642,1.4131,0.9876,0.1571
81.0113,1.4139,0.9877,0.1562
81.0429,1.4145,0.9878,0.1557
81.0743,1.4150,0.9879,0.1552
81.1095,1.4156,0.9880,0.1545
81.1288,1.4160,0.9880,0.1542
81.7073,1.4261,0.9895,0.1442
81.7294,1.4264,0.9896,0.1438
81.8759,1.4290,0.9900,0.1413
82.9929,1.4485,0.9925,0.1220
83.0145,1.4489,0.9926,0.1216
83.1913,1.4520,0.9929,0.1186
83.2407,1.4528,0.9930,0.1177
83.2769,1.4535,0.9931,0.1171
83.3803,1.4553,0.9933,0.1153
83.4518,1.4565,0.9935,0.1140
83.7050,1.4609,0.9940,0.1096
83.8140,1.4628,0.9942,0.1078
83.9981,1.4660,0.9945,0.1046
84.4747,1.4744,0.9954,0.0963
84.5049,1.4749,0.9954,0.0958
84.5254,1.4752,0.9954,0.0954
84.5784,1.4762,0.9955,0.0945
84.5840,1.4763,0.9955,0.0944
84.5848,1.4763,0.9955,0.0944
84.9210,1.4822,0.9961,0.0885
85.1421,1.4860,0.9964,0.0847
85.3913,1.4904,0.9968,0.0804
85.6536,1.4949,0.9971,0.0758
86.4061,1.5081,0.9980,0.0627
86.8284,1.5154,0.9985,0.0553
87.1926,1.5218,0.9988,0.0490
87.2716,1.5232,0.9989,0.0476
87.4173,1.5257,0.9990,0.0451
87.4804,1.5268,0.9990,0.0440
87.5181,1.5275,0.9991,0.0433
87.5729,1.5284,0.9991,0.0423
87.5953,1.5288,0.9991,0.0420
87.6399,1.5296,0.9992,0.0412
87.7099,1.5308,0.9992,0.0400
88.1930,1.5393,0.9995,0.0315
88.2099,1.5396,0.9995,0.0312
88.2911,1.5410,0.9996,0.0298
88.7339,1.5487,0.9998,0.0221
89.3948,1.5602,0.9999,0.0106
89.4376,1.5610,1.0000,0.0098
89.9494,1.5699,1.0000,0.0009
